Namespace(base_lr=0.01, batch_size=12, cmc_init_shared=0.4, cmc_loss_weight=1.0, cmc_mutual_conf_thresh=0.75, cmc_mutual_weight=0.5, cmc_patch_size=8, cmc_soft_sigma=0.3, cmc_warmup_iter=5000, conf_thresh_final=0.7, conf_thresh_init=0.9, consistency=0.1, consistency_rampup=200.0, deterministic=1, exp='BCP_CMC_NA_v2_s0.3_ps8', gpu='2', labeled_bs=6, labelnum=7, magnitude=6.0, max_iterations=30000, model='unet', num_classes=4, patch_size=[256, 256], pre_iterations=0, root_path='../data_split/ACDC', s_param=6, seed=1337, u_weight=0.5)
total 1312 samples
total 20 samples
Total slices is: 1312, labeled slices is:136
Start pre_training
22 iterations per epoch
  0%|                                           | 0/1 [00:00<?, ?it/s]iteration 1: loss: 2.386269
  0%|                                           | 0/1 [00:01<?, ?it/s]Namespace(base_lr=0.01, batch_size=12, cmc_init_shared=0.4, cmc_loss_weight=1.0, cmc_mutual_conf_thresh=0.75, cmc_mutual_weight=0.5, cmc_patch_size=8, cmc_soft_sigma=0.3, cmc_warmup_iter=5000, conf_thresh_final=0.7, conf_thresh_init=0.9, consistency=0.1, consistency_rampup=200.0, deterministic=1, exp='BCP_CMC_NA_v2_s0.3_ps8', gpu='2', labeled_bs=6, labelnum=7, magnitude=6.0, max_iterations=30000, model='unet', num_classes=4, patch_size=[256, 256], pre_iterations=0, root_path='../data_split/ACDC', s_param=6, seed=1337, u_weight=0.5)
total 1312 samples
total 20 samples
Total slices is: 1312, labeled slices is:136
Loaded from ./model/BCP/ACDC_BCP_CMC_NA_v2_s0.3_ps8_7_labeled/pre_train/unet_best_model.pth
Start self_training (BCP + NA-CMC V2 Soft Mask)
soft_sigma=0.3  →  avg_pool 核 3px，过渡带宽约 1px
22 iterations per epoch

iter 6129 | loss=0.6420 bcp=0.6272 cmc=0.0149 (anchor=0.0054 mutual=0.0102) | border=0.675 conf_t=0.86
iter 6130 | loss=0.7015 bcp=0.6731 cmc=0.0284 (anchor=0.0155 mutual=0.0236) | border=0.651 conf_t=0.86
iter 6131 | loss=0.6819 bcp=0.6423 cmc=0.0396 (anchor=0.0330 mutual=0.0299) | border=0.670 conf_t=0.86
iter 6132 | loss=0.5094 bcp=0.4938 cmc=0.0156 (anchor=0.0062 mutual=0.0111) | border=0.669 conf_t=0.86
iter 6133 | loss=0.6643 bcp=0.6438 cmc=0.0205 (anchor=0.0065 mutual=0.0172) | border=0.666 conf_t=0.86
iter 6134 | loss=0.6357 bcp=0.6136 cmc=0.0221 (anchor=0.0114 mutual=0.0109) | border=0.662 conf_t=0.86
iter 6135 | loss=0.6751 bcp=0.6527 cmc=0.0225 (anchor=0.0054 mutual=0.0224) | border=0.659 conf_t=0.86
iter 6136 | loss=0.6365 bcp=0.6162 cmc=0.0203 (anchor=0.0066 mutual=0.0217) | border=0.665 conf_t=0.86
iter 6137 | loss=0.5778 bcp=0.5440 cmc=0.0337 (anchor=0.0123 mutual=0.0174) | border=0.674 conf_t=0.86
iter 6138 | loss=0.6592 bcp=0.6453 cmc=0.0139 (anchor=0.0049 mutual=0.0205) | border=0.679 conf_t=0.86
 20%|█████▋                      | 279/1364 [44:05<2:44:36,  9.10s/it]iter 6139 | loss=0.6395 bcp=0.6164 cmc=0.0231 (anchor=0.0140 mutual=0.0354) | border=0.677 conf_t=0.86
iter 6140 | loss=0.5408 bcp=0.5295 cmc=0.0114 (anchor=0.0038 mutual=0.0069) | border=0.654 conf_t=0.86
iter 6141 | loss=0.6003 bcp=0.5664 cmc=0.0338 (anchor=0.0227 mutual=0.0407) | border=0.668 conf_t=0.86
iter 6142 | loss=0.5764 bcp=0.5561 cmc=0.0203 (anchor=0.0094 mutual=0.0259) | border=0.659 conf_t=0.86
iter 6143 | loss=0.5642 bcp=0.5463 cmc=0.0179 (anchor=0.0081 mutual=0.0165) | border=0.677 conf_t=0.86
iter 6144 | loss=0.6447 bcp=0.6169 cmc=0.0278 (anchor=0.0131 mutual=0.0289) | border=0.665 conf_t=0.86
iter 6145 | loss=0.6540 bcp=0.6329 cmc=0.0210 (anchor=0.0070 mutual=0.0172) | border=0.660 conf_t=0.86
iter 6146 | loss=0.4284 bcp=0.4166 cmc=0.0118 (anchor=0.0063 mutual=0.0101) | border=0.670 conf_t=0.86
iter 6147 | loss=0.6303 bcp=0.6093 cmc=0.0210 (anchor=0.0135 mutual=0.0200) | border=0.678 conf_t=0.86
iter 6148 | loss=0.5559 bcp=0.5303 cmc=0.0256 (anchor=0.0088 mutual=0.0347) | border=0.661 conf_t=0.86
iter 6149 | loss=0.6108 bcp=0.5939 cmc=0.0168 (anchor=0.0121 mutual=0.0231) | border=0.670 conf_t=0.86
iter 6150 | loss=0.5750 bcp=0.5539 cmc=0.0211 (anchor=0.0160 mutual=0.0192) | border=0.676 conf_t=0.86
iter 6151 | loss=0.5753 bcp=0.5588 cmc=0.0165 (anchor=0.0080 mutual=0.0165) | border=0.666 conf_t=0.86
iter 6152 | loss=0.5189 bcp=0.4953 cmc=0.0236 (anchor=0.0051 mutual=0.0184) | border=0.667 conf_t=0.86
iter 6153 | loss=0.7220 bcp=0.6712 cmc=0.0508 (anchor=0.0213 mutual=0.0242) | border=0.663 conf_t=0.86
iter 6154 | loss=0.6420 bcp=0.6263 cmc=0.0157 (anchor=0.0082 mutual=0.0184) | border=0.680 conf_t=0.86
iter 6155 | loss=0.6456 bcp=0.6255 cmc=0.0201 (anchor=0.0094 mutual=0.0193) | border=0.677 conf_t=0.86
iter 6156 | loss=0.6739 bcp=0.6290 cmc=0.0448 (anchor=0.0089 mutual=0.0207) | border=0.659 conf_t=0.86
iter 6157 | loss=0.6411 bcp=0.6174 cmc=0.0237 (anchor=0.0068 mutual=0.0171) | border=0.683 conf_t=0.86
iter 6158 | loss=0.5340 bcp=0.5210 cmc=0.0131 (anchor=0.0101 mutual=0.0123) | border=0.667 conf_t=0.86
iter 6159 | loss=0.6527 bcp=0.6323 cmc=0.0204 (anchor=0.0112 mutual=0.0178) | border=0.669 conf_t=0.86
iter 6160 | loss=0.7092 bcp=0.6814 cmc=0.0279 (anchor=0.0099 mutual=0.0295) | border=0.669 conf_t=0.86
 21%|█████▋                      | 280/1364 [44:14<2:44:03,  9.08s/it]iter 6161 | loss=0.4174 bcp=0.4005 cmc=0.0169 (anchor=0.0066 mutual=0.0212) | border=0.667 conf_t=0.86
iter 6162 | loss=0.6352 bcp=0.6152 cmc=0.0201 (anchor=0.0071 mutual=0.0232) | border=0.675 conf_t=0.86
iter 6163 | loss=0.6503 bcp=0.6225 cmc=0.0279 (anchor=0.0174 mutual=0.0421) | border=0.656 conf_t=0.86
iter 6164 | loss=0.4277 bcp=0.4106 cmc=0.0171 (anchor=0.0115 mutual=0.0089) | border=0.669 conf_t=0.86
iter 6165 | loss=0.5405 bcp=0.5058 cmc=0.0347 (anchor=0.0110 mutual=0.0442) | border=0.662 conf_t=0.86
iter 6166 | loss=0.6311 bcp=0.6014 cmc=0.0297 (anchor=0.0052 mutual=0.0148) | border=0.666 conf_t=0.86
iter 6167 | loss=0.6575 bcp=0.6443 cmc=0.0132 (anchor=0.0041 mutual=0.0126) | border=0.667 conf_t=0.86
iter 6168 | loss=0.6504 bcp=0.6121 cmc=0.0383 (anchor=0.0334 mutual=0.0477) | border=0.665 conf_t=0.86
iter 6169 | loss=0.6332 bcp=0.6204 cmc=0.0128 (anchor=0.0057 mutual=0.0125) | border=0.675 conf_t=0.86
iter 6170 | loss=0.6578 bcp=0.6141 cmc=0.0437 (anchor=0.0307 mutual=0.0761) | border=0.659 conf_t=0.86
iter 6171 | loss=0.4488 bcp=0.4171 cmc=0.0317 (anchor=0.0067 mutual=0.0254) | border=0.671 conf_t=0.86
iter 6172 | loss=0.5315 bcp=0.5125 cmc=0.0190 (anchor=0.0100 mutual=0.0230) | border=0.662 conf_t=0.86
iter 6173 | loss=0.6790 bcp=0.6643 cmc=0.0147 (anchor=0.0052 mutual=0.0214) | border=0.664 conf_t=0.86
iter 6174 | loss=0.6647 bcp=0.6369 cmc=0.0278 (anchor=0.0046 mutual=0.0246) | border=0.659 conf_t=0.86
iter 6175 | loss=0.5140 bcp=0.4928 cmc=0.0211 (anchor=0.0062 mutual=0.0203) | border=0.668 conf_t=0.86
iter 6176 | loss=0.6345 bcp=0.6185 cmc=0.0161 (anchor=0.0065 mutual=0.0202) | border=0.671 conf_t=0.86
iter 6177 | loss=0.6457 bcp=0.6239 cmc=0.0218 (anchor=0.0074 mutual=0.0231) | border=0.666 conf_t=0.86
iter 6178 | loss=0.5253 bcp=0.5023 cmc=0.0230 (anchor=0.0108 mutual=0.0230) | border=0.680 conf_t=0.86
iter 6179 | loss=0.6846 bcp=0.6386 cmc=0.0460 (anchor=0.0175 mutual=0.0306) | border=0.676 conf_t=0.86
iter 6180 | loss=0.6029 bcp=0.5858 cmc=0.0171 (anchor=0.0085 mutual=0.0261) | border=0.669 conf_t=0.86
iter 6181 | loss=0.6522 bcp=0.6336 cmc=0.0186 (anchor=0.0134 mutual=0.0200) | border=0.672 conf_t=0.86
iter 6182 | loss=0.6090 bcp=0.5934 cmc=0.0156 (anchor=0.0059 mutual=0.0193) | border=0.666 conf_t=0.86
 21%|█████▊                      | 281/1364 [44:22<2:39:15,  8.82s/it]iter 6183 | loss=0.5933 bcp=0.5784 cmc=0.0149 (anchor=0.0064 mutual=0.0147) | border=0.668 conf_t=0.86
iter 6184 | loss=0.5269 bcp=0.5090 cmc=0.0179 (anchor=0.0092 mutual=0.0208) | border=0.673 conf_t=0.86
iter 6185 | loss=0.6321 bcp=0.6206 cmc=0.0115 (anchor=0.0032 mutual=0.0135) | border=0.661 conf_t=0.86
iter 6186 | loss=0.6735 bcp=0.6435 cmc=0.0300 (anchor=0.0145 mutual=0.0383) | border=0.657 conf_t=0.86
iter 6187 | loss=0.4408 bcp=0.4164 cmc=0.0244 (anchor=0.0109 mutual=0.0129) | border=0.662 conf_t=0.86
iter 6188 | loss=0.6529 bcp=0.6286 cmc=0.0243 (anchor=0.0080 mutual=0.0241) | border=0.668 conf_t=0.86
iter 6189 | loss=0.6450 bcp=0.6292 cmc=0.0158 (anchor=0.0068 mutual=0.0155) | border=0.661 conf_t=0.86
iter 6190 | loss=0.4608 bcp=0.4429 cmc=0.0179 (anchor=0.0113 mutual=0.0196) | border=0.667 conf_t=0.86
iter 6191 | loss=0.7444 bcp=0.7276 cmc=0.0168 (anchor=0.0112 mutual=0.0128) | border=0.660 conf_t=0.86
iter 6192 | loss=0.6237 bcp=0.6009 cmc=0.0228 (anchor=0.0105 mutual=0.0361) | border=0.677 conf_t=0.86
iter 6193 | loss=0.6541 bcp=0.6402 cmc=0.0139 (anchor=0.0060 mutual=0.0166) | border=0.653 conf_t=0.86
iter 6194 | loss=0.6527 bcp=0.6130 cmc=0.0396 (anchor=0.0051 mutual=0.0158) | border=0.677 conf_t=0.86
iter 6195 | loss=0.6734 bcp=0.6469 cmc=0.0265 (anchor=0.0076 mutual=0.0149) | border=0.670 conf_t=0.86
iter 6196 | loss=0.6112 bcp=0.5969 cmc=0.0143 (anchor=0.0095 mutual=0.0127) | border=0.665 conf_t=0.86
iter 6197 | loss=0.6641 bcp=0.6386 cmc=0.0254 (anchor=0.0159 mutual=0.0332) | border=0.666 conf_t=0.86
iter 6198 | loss=0.6248 bcp=0.6102 cmc=0.0146 (anchor=0.0078 mutual=0.0114) | border=0.670 conf_t=0.86
iter 6199 | loss=0.5021 bcp=0.4834 cmc=0.0187 (anchor=0.0053 mutual=0.0191) | border=0.666 conf_t=0.86
iter 6200 | loss=0.5776 bcp=0.5501 cmc=0.0275 (anchor=0.0108 mutual=0.0260) | border=0.661 conf_t=0.86
iteration 6200 : mean_dice : 0.849087
iter 6201 | loss=0.6259 bcp=0.6036 cmc=0.0223 (anchor=0.0094 mutual=0.0240) | border=0.667 conf_t=0.86
iter 6202 | loss=0.6330 bcp=0.6095 cmc=0.0235 (anchor=0.0101 mutual=0.0225) | border=0.672 conf_t=0.86
iter 6203 | loss=0.6267 bcp=0.6152 cmc=0.0115 (anchor=0.0047 mutual=0.0118) | border=0.676 conf_t=0.86
iter 6204 | loss=0.6281 bcp=0.6156 cmc=0.0125 (anchor=0.0033 mutual=0.0130) | border=0.668 conf_t=0.86
 21%|█████▊                      | 282/1364 [44:39<3:23:58, 11.31s/it]iter 6205 | loss=0.5966 bcp=0.5763 cmc=0.0203 (anchor=0.0062 mutual=0.0337) | border=0.659 conf_t=0.86
iter 6206 | loss=0.3878 bcp=0.3668 cmc=0.0210 (anchor=0.0126 mutual=0.0271) | border=0.677 conf_t=0.86
iter 6207 | loss=0.6281 bcp=0.6149 cmc=0.0132 (anchor=0.0057 mutual=0.0156) | border=0.655 conf_t=0.86
iter 6208 | loss=0.4181 bcp=0.3952 cmc=0.0229 (anchor=0.0168 mutual=0.0356) | border=0.669 conf_t=0.86
iter 6209 | loss=0.6656 bcp=0.6453 cmc=0.0203 (anchor=0.0047 mutual=0.0272) | border=0.663 conf_t=0.86
iter 6210 | loss=0.5144 bcp=0.4895 cmc=0.0249 (anchor=0.0135 mutual=0.0483) | border=0.656 conf_t=0.86
iter 6211 | loss=0.4693 bcp=0.4474 cmc=0.0219 (anchor=0.0047 mutual=0.0213) | border=0.668 conf_t=0.86
iter 6212 | loss=0.4379 bcp=0.4217 cmc=0.0162 (anchor=0.0050 mutual=0.0170) | border=0.667 conf_t=0.86
iter 6213 | loss=0.6192 bcp=0.6000 cmc=0.0192 (anchor=0.0059 mutual=0.0312) | border=0.677 conf_t=0.86
iter 6214 | loss=0.6232 bcp=0.6028 cmc=0.0204 (anchor=0.0096 mutual=0.0126) | border=0.653 conf_t=0.86
iter 6215 | loss=0.6469 bcp=0.6278 cmc=0.0191 (anchor=0.0048 mutual=0.0176) | border=0.667 conf_t=0.86
iter 6216 | loss=0.6179 bcp=0.5985 cmc=0.0195 (anchor=0.0099 mutual=0.0213) | border=0.674 conf_t=0.86
iter 6217 | loss=0.6937 bcp=0.6684 cmc=0.0253 (anchor=0.0088 mutual=0.0122) | border=0.670 conf_t=0.86
iter 6218 | loss=0.4865 bcp=0.4644 cmc=0.0221 (anchor=0.0117 mutual=0.0333) | border=0.675 conf_t=0.86
iter 6219 | loss=0.6312 bcp=0.6122 cmc=0.0190 (anchor=0.0075 mutual=0.0304) | border=0.662 conf_t=0.86
iter 6220 | loss=0.6151 bcp=0.6021 cmc=0.0130 (anchor=0.0054 mutual=0.0145) | border=0.672 conf_t=0.86
iter 6221 | loss=0.2879 bcp=0.2620 cmc=0.0260 (anchor=0.0177 mutual=0.0243) | border=0.664 conf_t=0.86
iter 6222 | loss=0.6408 bcp=0.6000 cmc=0.0409 (anchor=0.0292 mutual=0.0477) | border=0.665 conf_t=0.86
iter 6223 | loss=0.6862 bcp=0.6594 cmc=0.0268 (anchor=0.0087 mutual=0.0309) | border=0.679 conf_t=0.86
iter 6224 | loss=0.5857 bcp=0.5541 cmc=0.0316 (anchor=0.0223 mutual=0.0469) | border=0.677 conf_t=0.86
iter 6225 | loss=0.4267 bcp=0.4026 cmc=0.0241 (anchor=0.0155 mutual=0.0317) | border=0.675 conf_t=0.86
iter 6226 | loss=0.5226 bcp=0.5083 cmc=0.0142 (anchor=0.0042 mutual=0.0095) | border=0.683 conf_t=0.86
 21%|█████▊                      | 283/1364 [44:48<3:09:48, 10.54s/it]iter 6227 | loss=0.6405 bcp=0.6200 cmc=0.0205 (anchor=0.0134 mutual=0.0374) | border=0.658 conf_t=0.86
iter 6228 | loss=0.5804 bcp=0.5642 cmc=0.0161 (anchor=0.0076 mutual=0.0250) | border=0.662 conf_t=0.86
iter 6229 | loss=0.6488 bcp=0.6301 cmc=0.0187 (anchor=0.0077 mutual=0.0163) | border=0.668 conf_t=0.86
iter 6230 | loss=0.6805 bcp=0.6514 cmc=0.0290 (anchor=0.0098 mutual=0.0214) | border=0.655 conf_t=0.86
iter 6231 | loss=0.5134 bcp=0.4882 cmc=0.0252 (anchor=0.0112 mutual=0.0160) | border=0.683 conf_t=0.86
iter 6232 | loss=0.5328 bcp=0.5173 cmc=0.0155 (anchor=0.0077 mutual=0.0155) | border=0.668 conf_t=0.86
iter 6233 | loss=0.6004 bcp=0.5800 cmc=0.0204 (anchor=0.0081 mutual=0.0250) | border=0.678 conf_t=0.86
iter 6234 | loss=0.6290 bcp=0.6147 cmc=0.0144 (anchor=0.0073 mutual=0.0187) | border=0.674 conf_t=0.86
iter 6235 | loss=0.6299 bcp=0.6036 cmc=0.0263 (anchor=0.0202 mutual=0.0195) | border=0.681 conf_t=0.86
iter 6236 | loss=0.5869 bcp=0.5700 cmc=0.0169 (anchor=0.0103 mutual=0.0291) | border=0.665 conf_t=0.86
iter 6237 | loss=0.6302 bcp=0.6090 cmc=0.0212 (anchor=0.0062 mutual=0.0151) | border=0.663 conf_t=0.86
iter 6238 | loss=0.6341 bcp=0.6062 cmc=0.0279 (anchor=0.0304 mutual=0.0194) | border=0.675 conf_t=0.86
iter 6239 | loss=0.5907 bcp=0.5634 cmc=0.0273 (anchor=0.0147 mutual=0.0341) | border=0.672 conf_t=0.86
iter 6240 | loss=0.6379 bcp=0.6180 cmc=0.0200 (anchor=0.0094 mutual=0.0192) | border=0.657 conf_t=0.86
iter 6241 | loss=0.4515 bcp=0.4353 cmc=0.0162 (anchor=0.0098 mutual=0.0187) | border=0.672 conf_t=0.86
iter 6242 | loss=0.4794 bcp=0.4619 cmc=0.0175 (anchor=0.0063 mutual=0.0111) | border=0.673 conf_t=0.86
iter 6243 | loss=0.5381 bcp=0.5228 cmc=0.0153 (anchor=0.0073 mutual=0.0132) | border=0.677 conf_t=0.86
iter 6244 | loss=0.6164 bcp=0.6044 cmc=0.0120 (anchor=0.0034 mutual=0.0127) | border=0.677 conf_t=0.86
iter 6245 | loss=0.6301 bcp=0.6139 cmc=0.0162 (anchor=0.0065 mutual=0.0288) | border=0.672 conf_t=0.86
iter 6246 | loss=0.6251 bcp=0.6091 cmc=0.0160 (anchor=0.0069 mutual=0.0123) | border=0.680 conf_t=0.86
iter 6247 | loss=0.5903 bcp=0.5766 cmc=0.0137 (anchor=0.0034 mutual=0.0124) | border=0.682 conf_t=0.86
iter 6248 | loss=0.6437 bcp=0.6198 cmc=0.0238 (anchor=0.0084 mutual=0.0339) | border=0.653 conf_t=0.86
 21%|█████▊                      | 284/1364 [44:57<3:00:59, 10.05s/it]iter 6249 | loss=0.5508 bcp=0.5202 cmc=0.0305 (anchor=0.0081 mutual=0.0357) | border=0.667 conf_t=0.86
iter 6250 | loss=0.6402 bcp=0.6247 cmc=0.0155 (anchor=0.0063 mutual=0.0228) | border=0.677 conf_t=0.86
iter 6251 | loss=0.6572 bcp=0.6264 cmc=0.0308 (anchor=0.0062 mutual=0.0120) | border=0.662 conf_t=0.86
iter 6252 | loss=0.5738 bcp=0.5471 cmc=0.0267 (anchor=0.0145 mutual=0.0503) | border=0.659 conf_t=0.86
iter 6253 | loss=0.5113 bcp=0.4922 cmc=0.0192 (anchor=0.0100 mutual=0.0192) | border=0.670 conf_t=0.86
iter 6254 | loss=0.6416 bcp=0.6168 cmc=0.0248 (anchor=0.0132 mutual=0.0353) | border=0.671 conf_t=0.86
iter 6255 | loss=0.5105 bcp=0.4864 cmc=0.0241 (anchor=0.0162 mutual=0.0170) | border=0.659 conf_t=0.86
iter 6256 | loss=0.4546 bcp=0.4420 cmc=0.0126 (anchor=0.0053 mutual=0.0187) | border=0.673 conf_t=0.86
iter 6257 | loss=0.5551 bcp=0.5400 cmc=0.0151 (anchor=0.0059 mutual=0.0194) | border=0.661 conf_t=0.86
iter 6258 | loss=0.7096 bcp=0.6908 cmc=0.0188 (anchor=0.0093 mutual=0.0338) | border=0.673 conf_t=0.86
iter 6259 | loss=0.6206 bcp=0.6043 cmc=0.0162 (anchor=0.0096 mutual=0.0116) | border=0.660 conf_t=0.86
iter 6260 | loss=0.5981 bcp=0.5722 cmc=0.0259 (anchor=0.0216 mutual=0.0141) | border=0.674 conf_t=0.86
iter 6261 | loss=0.6367 bcp=0.6124 cmc=0.0243 (anchor=0.0127 mutual=0.0242) | border=0.670 conf_t=0.86
iter 6262 | loss=0.6354 bcp=0.6198 cmc=0.0156 (anchor=0.0046 mutual=0.0170) | border=0.667 conf_t=0.86
iter 6263 | loss=0.4068 bcp=0.3701 cmc=0.0367 (anchor=0.0073 mutual=0.0208) | border=0.665 conf_t=0.86
iter 6264 | loss=0.5180 bcp=0.5020 cmc=0.0159 (anchor=0.0049 mutual=0.0182) | border=0.662 conf_t=0.86
iter 6265 | loss=0.4328 bcp=0.4084 cmc=0.0244 (anchor=0.0057 mutual=0.0207) | border=0.666 conf_t=0.86
iter 6266 | loss=0.6225 bcp=0.5983 cmc=0.0242 (anchor=0.0237 mutual=0.0237) | border=0.666 conf_t=0.86
iter 6267 | loss=0.5434 bcp=0.5291 cmc=0.0144 (anchor=0.0052 mutual=0.0180) | border=0.660 conf_t=0.86
iter 6268 | loss=0.5241 bcp=0.5053 cmc=0.0187 (anchor=0.0076 mutual=0.0274) | border=0.663 conf_t=0.86
iter 6269 | loss=0.5170 bcp=0.5050 cmc=0.0120 (anchor=0.0059 mutual=0.0150) | border=0.672 conf_t=0.86
iter 6270 | loss=0.6326 bcp=0.6162 cmc=0.0163 (anchor=0.0053 mutual=0.0160) | border=0.678 conf_t=0.86
 21%|█████▊                      | 285/1364 [45:06<2:54:32,  9.71s/it]iter 6271 | loss=0.6369 bcp=0.6145 cmc=0.0224 (anchor=0.0127 mutual=0.0364) | border=0.665 conf_t=0.86
iter 6272 | loss=0.7085 bcp=0.6770 cmc=0.0315 (anchor=0.0052 mutual=0.0172) | border=0.667 conf_t=0.86
iter 6273 | loss=0.5229 bcp=0.5074 cmc=0.0155 (anchor=0.0042 mutual=0.0223) | border=0.670 conf_t=0.86
iter 6274 | loss=0.3876 bcp=0.3639 cmc=0.0237 (anchor=0.0077 mutual=0.0176) | border=0.668 conf_t=0.86
iter 6275 | loss=0.6334 bcp=0.6084 cmc=0.0250 (anchor=0.0152 mutual=0.0174) | border=0.674 conf_t=0.86
iter 6276 | loss=0.6009 bcp=0.5671 cmc=0.0338 (anchor=0.0052 mutual=0.0341) | border=0.661 conf_t=0.86
iter 6277 | loss=0.5223 bcp=0.5056 cmc=0.0167 (anchor=0.0038 mutual=0.0117) | border=0.670 conf_t=0.86
iter 6278 | loss=0.6142 bcp=0.6024 cmc=0.0118 (anchor=0.0061 mutual=0.0182) | border=0.673 conf_t=0.86
iter 6279 | loss=0.5375 bcp=0.5050 cmc=0.0325 (anchor=0.0077 mutual=0.0284) | border=0.664 conf_t=0.86
iter 6280 | loss=0.7232 bcp=0.6771 cmc=0.0461 (anchor=0.0040 mutual=0.0159) | border=0.674 conf_t=0.86
iter 6281 | loss=0.6520 bcp=0.6265 cmc=0.0255 (anchor=0.0174 mutual=0.0250) | border=0.658 conf_t=0.86
iter 6282 | loss=0.6287 bcp=0.6028 cmc=0.0258 (anchor=0.0073 mutual=0.0214) | border=0.664 conf_t=0.86
iter 6283 | loss=0.6204 bcp=0.6052 cmc=0.0152 (anchor=0.0051 mutual=0.0149) | border=0.671 conf_t=0.86
iter 6284 | loss=0.6553 bcp=0.6384 cmc=0.0169 (anchor=0.0085 mutual=0.0158) | border=0.670 conf_t=0.86
iter 6285 | loss=0.6373 bcp=0.6106 cmc=0.0267 (anchor=0.0217 mutual=0.0350) | border=0.683 conf_t=0.86
iter 6286 | loss=0.6228 bcp=0.6035 cmc=0.0193 (anchor=0.0055 mutual=0.0183) | border=0.669 conf_t=0.86
iter 6287 | loss=0.6152 bcp=0.5976 cmc=0.0176 (anchor=0.0065 mutual=0.0169) | border=0.673 conf_t=0.86
iter 6288 | loss=0.4364 bcp=0.4173 cmc=0.0190 (anchor=0.0098 mutual=0.0236) | border=0.665 conf_t=0.86
iter 6289 | loss=0.6051 bcp=0.5886 cmc=0.0164 (anchor=0.0069 mutual=0.0218) | border=0.674 conf_t=0.86
iter 6290 | loss=0.6218 bcp=0.6077 cmc=0.0140 (anchor=0.0095 mutual=0.0172) | border=0.672 conf_t=0.86
iter 6291 | loss=0.4365 bcp=0.4032 cmc=0.0333 (anchor=0.0287 mutual=0.0463) | border=0.683 conf_t=0.86
iter 6292 | loss=0.3263 bcp=0.3047 cmc=0.0216 (anchor=0.0113 mutual=0.0229) | border=0.667 conf_t=0.86
 21%|█████▊                      | 286/1364 [45:15<2:49:17,  9.42s/it]iter 6293 | loss=0.6264 bcp=0.6160 cmc=0.0104 (anchor=0.0034 mutual=0.0092) | border=0.665 conf_t=0.86
iter 6294 | loss=0.6404 bcp=0.6010 cmc=0.0394 (anchor=0.0303 mutual=0.0549) | border=0.662 conf_t=0.86
iter 6295 | loss=0.6658 bcp=0.6377 cmc=0.0281 (anchor=0.0184 mutual=0.0461) | border=0.664 conf_t=0.86
iter 6296 | loss=0.2804 bcp=0.2484 cmc=0.0319 (anchor=0.0156 mutual=0.0273) | border=0.673 conf_t=0.86
iter 6297 | loss=0.4536 bcp=0.4350 cmc=0.0186 (anchor=0.0091 mutual=0.0184) | border=0.671 conf_t=0.86
iter 6298 | loss=0.5024 bcp=0.4805 cmc=0.0219 (anchor=0.0149 mutual=0.0276) | border=0.660 conf_t=0.86
iter 6299 | loss=0.6509 bcp=0.6332 cmc=0.0177 (anchor=0.0052 mutual=0.0157) | border=0.668 conf_t=0.86
iter 6300 | loss=0.6216 bcp=0.6016 cmc=0.0199 (anchor=0.0107 mutual=0.0259) | border=0.668 conf_t=0.86
iter 6301 | loss=0.6436 bcp=0.6254 cmc=0.0182 (anchor=0.0063 mutual=0.0170) | border=0.662 conf_t=0.86
iter 6302 | loss=0.6322 bcp=0.6132 cmc=0.0190 (anchor=0.0066 mutual=0.0201) | border=0.669 conf_t=0.86
iter 6303 | loss=0.6757 bcp=0.6459 cmc=0.0298 (anchor=0.0199 mutual=0.0303) | border=0.667 conf_t=0.86
iter 6304 | loss=0.6281 bcp=0.6047 cmc=0.0235 (anchor=0.0131 mutual=0.0292) | border=0.670 conf_t=0.86
iter 6305 | loss=0.5661 bcp=0.5420 cmc=0.0240 (anchor=0.0098 mutual=0.0217) | border=0.670 conf_t=0.86
iter 6306 | loss=0.6279 bcp=0.6044 cmc=0.0235 (anchor=0.0081 mutual=0.0267) | border=0.663 conf_t=0.86
iter 6307 | loss=0.5479 bcp=0.5308 cmc=0.0170 (anchor=0.0068 mutual=0.0180) | border=0.679 conf_t=0.86
iter 6308 | loss=0.6473 bcp=0.6262 cmc=0.0211 (anchor=0.0073 mutual=0.0185) | border=0.675 conf_t=0.86
iter 6309 | loss=0.5304 bcp=0.5115 cmc=0.0189 (anchor=0.0052 mutual=0.0139) | border=0.675 conf_t=0.86
iter 6310 | loss=0.4972 bcp=0.4736 cmc=0.0236 (anchor=0.0114 mutual=0.0251) | border=0.664 conf_t=0.86
iter 6311 | loss=0.6065 bcp=0.5847 cmc=0.0218 (anchor=0.0040 mutual=0.0232) | border=0.658 conf_t=0.86
iter 6312 | loss=0.6687 bcp=0.6343 cmc=0.0343 (anchor=0.0101 mutual=0.0247) | border=0.655 conf_t=0.86
iter 6313 | loss=0.3512 bcp=0.3207 cmc=0.0305 (anchor=0.0132 mutual=0.0367) | border=0.664 conf_t=0.86
iter 6314 | loss=0.6429 bcp=0.6168 cmc=0.0262 (anchor=0.0102 mutual=0.0344) | border=0.664 conf_t=0.86
 21%|█████▉                      | 287/1364 [45:24<2:46:30,  9.28s/it]iter 6315 | loss=0.6154 bcp=0.6010 cmc=0.0144 (anchor=0.0075 mutual=0.0191) | border=0.674 conf_t=0.86
